'lunar','high',[-0.0064971,1.4211054,-0.65809494,0.45266333,0.00753522,0.14906837,0.,0.],100,10,10,1719980778.9704804,1719980779.6797132,0.71,-2.74,(-22.26, 23.16)
'lunar','high',[-0.0042243,1.402381,-0.42789212,-0.3795293 ,0.00490171,0.0969239,0.,0.],100,10,10,1719980495.496777,1719980496.2731254,0.78,0.19,(-24.91, 27.59)
'lunar','high',[0.00517368,1.4052501,0.52401423,-0.25201908,-0.00598812,-0.11869691,0.,0.],100,30,1,1719980470.594378,1719980471.0373418,0.44,-0.28,(-3.18, 2.74)
'lunar','high',[0.00698051,1.4111745,0.7070455,0.01129138,-0.008082,-0.1601564,0.,0.],100,30,1,1719977658.8367777,1719977659.252925,0.41,-0.04,(-2.94, 2.88)
'lunar','high',[0.00422487,1.4052813,0.42790923,-0.25062543,-0.0048887,-0.09692778,0.,0.],100,30,10,1720005416.4493084,1720005417.170382,0.72,1.02,(-27.03, 24.91)
'lunar','high',[8.6088182e-04,1.4036131e+00,8.7174729e-02,-3.2474977e-01,-9.9067623e-04,-1.9746419e-02,0.,0.],100,30,10,1720007786.8654208,1720007787.6935267,0.82,-1.22,(-26.12, 30.77)
'lunar','high',[-0.00706854,1.4192784,-0.7159764,0.37146348,0.00819742,0.16217944,0.,0.],100,30,25,1720007806.1778588,1720007807.4791925,1.3,4.93,(-38.59, 52.96)
'lunar','high',[-0.00158196,1.4210038,-0.16025156,0.44816363,0.00183987,0.03629934,0.,0.],100,30,25,1720001173.8243532,1720001175.1186304,1.29,-0.23,(-43.22, 40.09)]
